,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,44.14722395272091,249.25510614568537,38.034788671033134,255.19773318550804,38.55346469221444,253.69424889304423,38.8612218396417,264.13401100852275,39.788168334960936,261.5757099498402,61.06817584859914,266.2005545876243,61.36185450060614,276.4258513017134,92.6992811005691,262.5374839089134,90.59232030408135,286.0584453235973,114.3715767695986,257.1586212678389,116.52037269329202,271.7180827747692,114.22822244578394,269.5671858354048,114.27694617962015,273.3542882745916,153.06331487195246,265.05544350363994,153.1950256347656,268.7636247114702,185.50540171656115,267.9670396284624,183.536869022764,266.9230554754084,40.9721969078327,115.04210914265026,35.58423693426724,113.47945473410867,36.536625934469285,113.911940834739,35.76323094861261,110.14093433726917,38.08539228768184,110.23578574440697,55.21486348119275,101.86761613325639,63.33942934233567,99.24805242365058,89.87076205549569,112.93742127852006,92.53011853448275,97.85818620161577,117.02647515658674,122.77934403852983,116.31122468093346,111.11853859641336,116.76745352909482,100.81586040150036,115.48674211173221,98.40543885664506,153.30554093985722,98.40322875976562,152.6763702392578,105.07560175115412,187.23147593531115,99.8104012229226,189.31324799636315,98.17160935835405
0,44.14722395272091,249.25510614568537,38.034788671033134,255.19773318550804,38.55346469221444,253.69424889304423,38.8612218396417,264.13401100852275,39.788168334960936,261.5757099498402,61.06817584859914,266.2005545876243,61.36185450060614,276.4258513017134,92.6992811005691,262.5374839089134,90.59232030408135,286.0584453235973,114.3715767695986,257.1586212678389,116.52037269329202,271.7180827747692,114.22822244578394,269.5671858354048,114.27694617962015,273.3542882745916,153.06331487195246,265.05544350363994,153.1950256347656,268.7636247114702,185.50540171656115,267.9670396284624,183.536869022764,266.9230554754084,40.9721969078327,115.04210914265026,35.58423693426724,113.47945473410867,36.536625934469285,113.911940834739,35.76323094861261,110.14093433726917,38.08539228768184,110.23578574440697,55.21486348119275,101.86761613325639,63.33942934233567,99.24805242365058,89.87076205549569,112.93742127852006,92.53011853448275,97.85818620161577,117.02647515658674,122.77934403852983,116.31122468093346,111.11853859641336,116.76745352909482,100.81586040150036,115.48674211173221,98.40543885664506,153.30554093985722,98.40322875976562,152.6763702392578,105.07560175115412,187.23147593531115,99.8104012229226,189.31324799636315,98.17160935835405
0,44.14722395272091,249.25510614568537,38.034788671033134,255.19773318550804,38.55346469221444,253.69424889304423,38.8612218396417,264.13401100852275,39.788168334960936,261.5757099498402,61.06817584859914,266.2005545876243,61.36185450060614,276.4258513017134,92.6992811005691,262.5374839089134,90.59232030408135,286.0584453235973,114.3715767695986,257.1586212678389,116.52037269329202,271.7180827747692,114.22822244578394,269.5671858354048,114.27694617962015,273.3542882745916,153.06331487195246,265.05544350363994,153.1950256347656,268.7636247114702,185.50540171656115,267.9670396284624,183.536869022764,266.9230554754084,40.9721969078327,115.04210914265026,35.58423693426724,113.47945473410867,36.536625934469285,113.911940834739,35.76323094861261,110.14093433726917,38.08539228768184,110.23578574440697,55.21486348119275,101.86761613325639,63.33942934233567,99.24805242365058,89.87076205549569,112.93742127852006,92.53011853448275,97.85818620161577,117.02647515658674,122.77934403852983,116.31122468093346,111.11853859641336,116.76745352909482,100.81586040150036,115.48674211173221,98.40543885664506,153.30554093985722,98.40322875976562,152.6763702392578,105.07560175115412,187.23147593531115,99.8104012229226,189.31324799636315,98.17160935835405
0,44.14722395272091,249.25510614568537,38.034788671033134,255.19773318550804,38.55346469221444,253.69424889304423,38.8612218396417,264.13401100852275,39.788168334960936,261.5757099498402,61.06817584859914,266.2005545876243,61.36185450060614,276.4258513017134,92.6992811005691,262.5374839089134,90.59232030408135,286.0584453235973,114.3715767695986,257.1586212678389,116.52037269329202,271.7180827747692,114.22822244578394,269.5671858354048,114.27694617962015,273.3542882745916,153.06331487195246,265.05544350363994,153.1950256347656,268.7636247114702,185.50540171656115,267.9670396284624,183.536869022764,266.9230554754084,40.9721969078327,115.04210914265026,35.58423693426724,113.47945473410867,36.536625934469285,113.911940834739,35.76323094861261,110.14093433726917,38.08539228768184,110.23578574440697,55.21486348119275,101.86761613325639,63.33942934233567,99.24805242365058,89.87076205549569,112.93742127852006,92.53011853448275,97.85818620161577,117.02647515658674,122.77934403852983,116.31122468093346,111.11853859641336,116.76745352909482,100.81586040150036,115.48674211173221,98.40543885664506,153.30554093985722,98.40322875976562,152.6763702392578,105.07560175115412,187.23147593531115,99.8104012229226,189.31324799636315,98.17160935835405
0,44.14722395272091,249.25510614568537,38.034788671033134,255.19773318550804,38.55346469221444,253.69424889304423,38.8612218396417,264.13401100852275,39.788168334960936,261.5757099498402,61.06817584859914,266.2005545876243,61.36185450060614,276.4258513017134,92.6992811005691,262.5374839089134,90.59232030408135,286.0584453235973,114.3715767695986,257.1586212678389,116.52037269329202,271.7180827747692,114.22822244578394,269.5671858354048,114.27694617962015,273.3542882745916,153.06331487195246,265.05544350363994,153.1950256347656,268.7636247114702,185.50540171656115,267.9670396284624,183.536869022764,266.9230554754084,40.9721969078327,115.04210914265026,35.58423693426724,113.47945473410867,36.536625934469285,113.911940834739,35.76323094861261,110.14093433726917,38.08539228768184,110.23578574440697,55.21486348119275,101.86761613325639,63.33942934233567,99.24805242365058,89.87076205549569,112.93742127852006,92.53011853448275,97.85818620161577,117.02647515658674,122.77934403852983,116.31122468093346,111.11853859641336,116.76745352909482,100.81586040150036,115.48674211173221,98.40543885664506,153.30554093985722,98.40322875976562,152.6763702392578,105.07560175115412,187.23147593531115,99.8104012229226,189.31324799636315,98.17160935835405
0,44.30182663490032,249.20959750088778,38.139630442652205,255.08414736661044,38.702105081492455,253.54808287187058,39.02610494679418,263.95533266934484,39.96566625134698,261.4871486317028,61.1035591914736,265.84482505104756,61.404185012291215,276.9833776300604,92.72779977732691,262.30238342285156,90.59603881835938,287.1950600363992,114.51988125505119,257.0330875570124,116.53441288389008,272.2332458496094,114.19564861429149,269.6263691295277,114.10768895642511,274.10197726163,152.9760940551758,264.9525534889915,153.14104898386987,269.3116635409269,185.40145274195177,267.9912275834517,183.49572817046067,266.85014204545456,41.20442136567215,115.20563897219571,35.808544080010776,113.54255572232333,36.84520663557382,114.13749278675427,36.002468135439116,109.96657700972123,38.26843335381869,110.55238203568892,55.30874270735116,101.83504555442117,63.354550907529635,99.3679032759233,89.72369879360856,112.66384367509322,92.62340698242187,97.88662858442827,117.43602442248114,122.0666715448553,115.87089380724676,105.59313687411222,116.50178012190194,100.46944982355292,115.56558080212824,98.51072866266425,153.43198221140895,98.04998918013139,152.62663290089574,104.80070773037997,187.07371457856277,99.75026494806464,189.14056617473733,98.08524530584162
0,44.30182663490032,249.20959750088778,38.139630442652205,255.08414736661044,38.702105081492455,253.54808287187058,39.02610494679418,263.95533266934484,39.96566625134698,261.4871486317028,61.1035591914736,265.84482505104756,61.404185012291215,276.9833776300604,92.72779977732691,262.30238342285156,90.59603881835938,287.1950600363992,114.51988125505119,257.0330875570124,116.53441288389008,272.2332458496094,114.19564861429149,269.6263691295277,114.10768895642511,274.10197726163,152.9760940551758,264.9525534889915,153.14104898386987,269.3116635409269,185.40145274195177,267.9912275834517,183.49572817046067,266.85014204545456,41.20442136567215,115.20563897219571,35.808544080010776,113.54255572232333,36.84520663557382,114.13749278675427,36.002468135439116,109.96657700972123,38.26843335381869,110.55238203568892,55.30874270735116,101.83504555442117,63.354550907529635,99.3679032759233,89.72369879360856,112.66384367509322,92.62340698242187,97.88662858442827,117.43602442248114,122.0666715448553,115.87089380724676,105.59313687411222,116.50178012190194,100.46944982355292,115.56558080212824,98.51072866266425,153.43198221140895,98.04998918013139,152.62663290089574,104.80070773037997,187.07371457856277,99.75026494806464,189.14056617473733,98.08524530584162
0,44.20884609880118,249.28446405584162,38.10664630758351,255.15355595675382,38.6648610082166,253.6145231073553,38.96339111328125,264.07541795210403,39.90668566473599,261.4788624156605,61.01349055849273,266.00137467817825,61.31152417413119,276.5176495638761,92.69380645751953,262.4141845703125,90.58050768622037,286.43276283957744,114.585960019868,257.18064490231603,116.53988163389009,271.7183733853427,114.15538361648034,269.6299528642134,114.17372794315733,273.613637750799,152.89598062449488,265.0530312278054,153.08329194167564,268.9552168412642,185.38319460112473,268.00346929376775,183.51722012223868,266.9735967462713,41.039887421706624,115.20603778145531,35.69080536941002,113.43210150978783,36.640760540140086,114.1220633766868,35.9733417379445,109.88282567804511,38.12225183947333,110.37590165571733,55.39492634740369,101.7353085604581,63.46130939352101,99.23058249733666,89.99241964405981,112.78794514049183,92.79717828158674,97.81395235928622,116.98903366615032,122.68308604847302,116.6754571322737,110.93436639959162,116.82759209994612,100.80341339111328,115.76955545359644,98.56199021772905,153.82669277848868,98.33353770862927,152.94766929889548,105.01337779651989,187.15030065076104,99.9022577459162,189.23092651367188,98.31430781971325
0,44.17157550680226,249.37601054798475,38.17653566557785,255.02964028445157,38.77188983785695,253.64059586958453,39.11440640153556,263.7459314519709,40.0542638318292,261.8096875277433,61.187929982152475,265.5228632146662,61.48357028303475,277.4751448197798,92.80718467975485,261.92758872292256,94.44907005573141,272.65774813565343,114.64970071726832,256.7936556556008,116.69229652141702,273.102256081321,114.31106251683728,269.5525505759499,114.15382711476293,274.6238410256126,152.96928021661165,264.98008728027344,153.3572907546471,269.81824909556997,185.4464498585668,267.7177373712713,183.65276910189925,266.8353465687145,40.59076043490706,115.66816685416482,35.55247781687769,113.96321660822089,36.64463522023168,114.47126284512606,35.634028783337826,109.56117872758345,38.096583188813305,110.64814619584517,55.54658324142982,101.27809004350142,63.96522258890086,99.1877802068537,89.89140393487338,112.22511014071378,93.33237473060345,98.64347007057884,117.32060904667296,122.36523784290661,117.03025554788523,112.37600846724077,116.84130227976831,100.4096908569336,115.7932985503098,98.6706754511053,153.94395120554955,98.13305525346236,152.9843855759193,105.08081470836292,187.34568028943292,99.52535455877131,189.35715489880792,98.2725680958141
